# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","1806","ENST00000531525.2"
"case","0.000000e+00","4.853988e+00"
"control","    0.000000","8.175534e+01"
"case","2.587144e+00","8.526135e+01"
"control","0.000000e+00","1.218809e+02"
"case","0.000000e+00","5.036531e+01"
"control","0.000000e+00","9.112886e+01"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","1.008768e+02"
"case","7.542741e-01","2.763905e+02"
"case","1.300664e+00","3.146241e+02"
"case","    8.529401","5.111866e+02"
"control","    1.347212","4.059062e+02"
"case","    0.000000","4.348656e+02"
"control","    0.000000","2.500114e+02"
"case","    2.564721","3.591660e+02"
"control","    1.415779","3.228240e+02"
"case","0.000000e+00","2.721327e+02"
"case","9.250488e-01","2.452267e+02"
"control","    0.00000","2.971868e+02"
"case","    2.098674","3.268851e+02"
"control","    0.000000","1.938984e+02"
"case","    0.000000","2.822423e+02"
"case","1.846062e+00","3.257706e+02"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","2.021408e+02"
"case","    0.000000","3.186813e+02"
"control","    0.000000","2.263477e+02"
"case","    1.679327","3.213744e+02"
"case","0.000000e+00","2.542048e+02"
"case","    0.000000","    353.8080"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","1.619859e+02"
"control","    2.362669","3.528301e+02"
"control","    0.000000","2.048844e+02"
"control","    0.000000","2.694481e+02"
"case","    0.000000","2.304581e+02"
"control","    0.000000","2.594262e+02"
"control","    1.570287","1.154135e+02"
"control","0.000000e+00","1.282108e+02"
"case","    3.275536","2.320869e+02"
"control","    0.000000","2.107308e+02"
"case","    1.380711","2.725311e+02"
"case","    0.000000","1.621959e+02"
"case","    1.242904","2.291002e+02"
"control","0.000000e+00","1.511762e+02"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","2.470066e+02"
"control","0.000000e+00","2.302774e+02"
"case","    1.083699","1.377490e+02"
"case","1.667933e+00","1.986610e+02"
"control","    0.000000","1.944145e+02"
"case","    1.055806","2.515426e+02"
"control","    0.000000","0.000000e+00"
"case","    0.000000","2.305537e+02"
"case","    0.000000","2.022237e+02"
"case","    1.080163","2.237208e+02"
"case","9.809206e-01","1.964768e+02"
"case","    0.723513","2.075477e+02"
