# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","4017","ENST00000495927.5"
"case","1.370846e+01","2.329914e+02"
"control","   13.922515","1.428567e+02"
"case","8.623812e+00","2.127761e+02"
"control","1.556201e+01","3.576147e+02"
"case","1.918886e+01","2.077569e+02"
"control","0.000000e+00","3.779707e+02"
"case","1.661061e+02","7.114846e+00"
"control","9.097564e+00","2.833547e+02"
"case","1.508548e+00","3.302069e+02"
"case","0.000000e+00","3.221300e+02"
"case","    0.000000","2.959502e+02"
"control","    0.000000","2.466266e+02"
"case","   21.602348","2.264925e+01"
"control","    3.131746","1.284253e+02"
"case","    0.000000","1.354993e+02"
"control","   11.326228","1.171390e+02"
"case","2.726470e+00","2.728545e+02"
"case","9.250488e-01","2.609752e+02"
"control","    0.00000","2.955357e+02"
"case","    0.000000","3.268851e+02"
"control","   13.586250","2.639172e+02"
"case","    0.000000","2.658010e+02"
"case","0.000000e+00","3.191373e+02"
"control","7.116339e+01","3.573282e+02"
"control","5.693622e+00","2.006267e+02"
"case","    0.000000","1.865451e+02"
"control","   10.749525","2.884430e+02"
"case","    1.679327","1.416812e+02"
"case","4.834736e+00","1.924488e+02"
"case","    0.000000","    199.9296"
"case","0.000000e+00","9.908256e+01"
"case","1.900022e+00","1.692174e+02"
"control","    1.181335","1.522486e+02"
"control","    0.000000","2.341536e+02"
"control","    1.927097","2.968252e+02"
"case","    0.000000","2.437028e+02"
"control","    1.020431","2.521695e+02"
"control","    0.000000","1.685737e+02"
"control","1.981125e+00","2.027519e+02"
"case","    1.091845","2.064891e+02"
"control","    0.000000","2.752790e+02"
"case","    0.000000","2.687721e+02"
"case","    0.000000","2.335973e+02"
"case","    8.700326","1.233031e+02"
"control","6.702500e+00","1.530818e+02"
"case","2.771022e+01","1.472694e+01"
"case","    3.240942","2.485036e+02"
"control","7.529037e-01","2.326212e+02"
"case","    0.000000","1.730062e+02"
"case","3.335866e+00","1.679006e+02"
"control","    9.227730","2.220682e+02"
"case","    0.000000","3.005798e+02"
"control","    7.140065","2.452434e+02"
"case","    0.000000","1.621374e+02"
"case","    0.000000","1.852587e+02"
"case","    1.080163","1.719197e+02"
"case","4.904603e+00","2.656902e+02"
"case","    3.617565","2.335537e+02"
