# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","4017","ENST00000529588.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.540443e+02"
"case","8.623812e+00","1.395872e+02"
"control","1.556201e+01","1.824565e+02"
"case","1.918886e+01","1.456996e+02"
"control","0.000000e+00","1.736953e+02"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.959709e+02"
"case","1.508548e+00","1.428460e+02"
"case","0.000000e+00","1.795171e+02"
"case","    0.000000","1.989016e+02"
"control","    0.000000","1.161200e+02"
"case","   21.602348","1.358955e+01"
"control","    3.131746","8.131070e+01"
"case","    0.000000","1.048728e+02"
"control","   11.326228","7.378834e+01"
"case","2.726470e+00","9.239517e+01"
"case","9.250488e-01","1.034902e+02"
"control","    0.00000","1.551975e+02"
"case","    0.000000","1.552294e+02"
"control","   13.586250","1.146462e+02"
"case","    0.000000","1.397510e+02"
"case","0.000000e+00","1.842594e+02"
"control","7.116339e+01","2.646875e+01"
"control","5.693622e+00","8.933565e+01"
"case","    0.000000","8.722712e+01"
"control","   10.749525","1.251923e+02"
"case","    1.679327","6.335338e+01"
"case","4.834736e+00","1.256662e+02"
"case","    0.000000","     87.6096"
"case","0.000000e+00","1.182598e+02"
"case","1.900022e+00","1.099190e+02"
"control","    1.181335","7.330489e+01"
"control","    0.000000","7.225832e+01"
"control","    1.927097","6.628135e+01"
"case","    0.000000","9.801090e+01"
"control","    1.020431","1.043147e+02"
"control","    0.000000","7.414446e+01"
"control","1.981125e+00","1.123087e+02"
"case","    1.091845","1.168967e+02"
"control","    0.000000","1.224517e+02"
"case","    0.000000","1.043136e+02"
"case","    0.000000","1.004909e+02"
"case","    8.700326","1.271088e+02"
"control","6.702500e+00","8.194007e+01"
"case","2.771022e+01","7.363468e+01"
"case","    3.240942","1.227548e+02"
"control","7.529037e-01","1.283225e+02"
"case","    0.000000","1.106912e+02"
"case","3.335866e+00","1.435486e+02"
"control","    9.227730","1.307270e+02"
"case","    0.000000","2.152188e+02"
"control","    7.140065","4.904867e+01"
"case","    0.000000","1.105908e+02"
"case","    0.000000","1.445425e+02"
"case","    1.080163","1.103589e+02"
"case","4.904603e+00","1.406595e+02"
"case","    3.617565","1.385318e+02"
