# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","3184","ENST00000482042.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","4.302913e+00"
"case","1.121096e+01","4.527152e+00"
"control","2.122093e+00","1.313687e+01"
"case","1.599072e+00","9.893186e+00"
"control","0.000000e+00","9.785649e+00"
"case","2.856862e+00","1.422969e+01"
"control","0.000000e+00","1.349308e+01"
"case","7.542741e-01","1.793880e+01"
"case","1.300664e+00","2.064134e+01"
"case","    0.000000","5.957438e+01"
"control","    0.000000","4.418726e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.431722e+01"
"case","    3.847082","3.062656e+01"
"control","    1.415779","3.320475e+01"
"case","1.817646e+00","3.609186e+01"
"case","1.110059e+01","1.499858e+01"
"control","    0.00000","2.394005e+01"
"case","    2.098674","1.971166e+01"
"control","    0.000000","2.154426e+01"
"case","    0.000000","2.009492e+01"
"case","1.846062e+00","2.137409e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.346954e+01"
"case","    0.000000","2.418178e+01"
"control","    2.687381","1.302000e+01"
"case","    6.717306","1.843007e+01"
"case","0.000000e+00","1.436185e+01"
"case","    3.359339","     10.1088"
"case","1.394901e+01","1.917727e+01"
"case","9.500108e-01","1.663248e+01"
"control","    0.000000","8.861030e+00"
"control","    0.000000","3.658649e+01"
"control","    0.000000","3.746337e+01"
"case","    2.349239","2.825540e+01"
"control","    4.081724","2.086295e+01"
"control","    0.000000","1.329004e+01"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","1.279891e+01"
"control","    2.623048","1.234009e+01"
"case","    1.380711","9.397624e+00"
"case","    0.000000","3.173397e+01"
"case","    0.000000","1.065583e+01"
"control","0.000000e+00","2.159661e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.646710e+01"
"control","0.000000e+00","1.816437e+01"
"case","    0.000000","2.951765e+01"
"case","8.339664e-01","2.242947e+01"
"control","    0.000000","1.759786e+01"
"case","    8.446444","3.995623e+01"
"control","    1.020009","4.458970e+01"
"case","    0.000000","3.467678e+01"
"case","    0.000000","1.221486e+01"
"case","    0.000000","2.027001e+01"
"case","9.809206e-01","1.562883e+01"
"case","    2.170539","2.300529e+01"
