# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:27
# SEK
#----------------------------

"status","3184","ENST00000479023.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","2.168668e+02"
"case","1.121096e+01","3.138825e+02"
"control","2.122093e+00","5.911590e+01"
"case","1.599072e+00","1.654860e+02"
"control","0.000000e+00","1.155930e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","8.995388e+01"
"case","7.542741e-01","4.385041e+01"
"case","1.300664e+00","5.066511e+01"
"case","    0.000000","4.035684e+01"
"control","    0.000000","4.213204e+01"
"case","   94.368152","5.028134e+02"
"control","    0.000000","1.117072e+02"
"case","    3.847082","3.712310e+01"
"control","    1.415779","5.441890e+01"
"case","1.817646e+00","6.496535e+01"
"case","1.110059e+01","4.799544e+01"
"control","    0.00000","4.540354e+01"
"case","    2.098674","5.256444e+01"
"control","    0.000000","1.015658e+02"
"case","    0.000000","4.384346e+01"
"case","1.846062e+00","3.611484e+01"
"control","0.000000e+00","1.323438e+01"
"control","4.744685e+00","7.343693e+01"
"case","    0.000000","5.095446e+01"
"control","    2.687381","4.607076e+01"
"case","    6.717306","5.413834e+01"
"case","0.000000e+00","7.539972e+01"
"case","    3.359339","     47.1744"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","6.869937e+01"
"control","    0.000000","3.624967e+01"
"control","    0.000000","6.677035e+01"
"control","    0.000000","8.501303e+01"
"case","    2.349239","4.591502e+01"
"control","    4.081724","5.805341e+01"
"control","    0.000000","7.764184e+01"
"control","6.636769e+01","6.957174e+01"
"case","    2.183691","5.631520e+01"
"control","    2.623048","3.512180e+01"
"case","    1.380711","4.886765e+01"
"case","    0.000000","9.167592e+01"
"case","    0.000000","5.175687e+01"
"control","0.000000e+00","1.346612e+02"
"case","1.955110e+02","5.890774e+01"
"case","    0.000000","5.688636e+01"
"control","0.000000e+00","3.925848e+01"
"case","    0.000000","7.133433e+01"
"case","8.339664e-01","7.626019e+01"
"control","    0.000000","5.363157e+01"
"case","    8.446444","2.905907e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","6.747913e+01"
"case","    0.000000","4.953803e+01"
"case","    0.000000","7.507410e+01"
"case","9.809206e-01","7.442302e+01"
"case","    2.170539","5.251207e+01"
