# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","4017","ENST00000510204.5"
"case","1.370846e+01","3.397791e+01"
"control","   13.922515","1.204816e+01"
"case","8.623812e+00","7.545253e+00"
"control","1.556201e+01","1.313687e+01"
"case","1.918886e+01","1.259133e+01"
"control","0.000000e+00","3.669618e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.028044e+01"
"case","1.508548e+00","3.189121e+01"
"case","0.000000e+00","2.376881e+01"
"case","    0.000000","1.825667e+01"
"control","    0.000000","3.288354e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.875557e+01"
"case","    0.000000","4.361964e+01"
"control","   11.326228","2.213650e+01"
"case","2.726470e+00","2.815165e+01"
"case","9.250488e-01","3.599658e+01"
"control","    0.00000","3.632283e+01"
"case","    0.000000","1.067715e+01"
"control","   13.586250","3.385527e+01"
"case","    0.000000","2.557535e+01"
"case","0.000000e+00","2.505928e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.936825e+01"
"case","    0.000000","4.749992e+01"
"control","   10.749525","3.104769e+01"
"case","    1.679327","5.759398e+01"
"case","4.834736e+00","3.446844e+01"
"case","    0.000000","     23.5872"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","3.688071e+01"
"control","    1.181335","2.416645e+01"
"control","    0.000000","7.957562e+01"
"control","    1.927097","1.296809e+01"
"case","    0.000000","5.209589e+01"
"control","    1.020431","4.081881e+01"
"control","    0.000000","3.077694e+01"
"control","1.981125e+00","1.252291e+02"
"case","    1.091845","3.498369e+01"
"control","    0.000000","2.088323e+01"
"case","    0.000000","3.383145e+01"
"case","    0.000000","3.614147e+01"
"case","    8.700326","2.816182e+01"
"control","6.702500e+00","4.573399e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.796411e+01"
"control","7.529037e-01","2.636764e+01"
"case","    0.000000","2.951765e+01"
"case","3.335866e+00","1.986610e+01"
"control","    9.227730","1.927385e+01"
"case","    0.000000","1.271334e+01"
"control","    7.140065","4.904867e+01"
"case","    0.000000","4.404888e+01"
"case","    0.000000","1.764368e+01"
"case","    1.080163","3.002964e+01"
"case","4.904603e+00","3.200190e+01"
"case","    3.617565","2.500575e+01"
