# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","3184","ENST00000406620.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","2.048186e+02"
"case","1.121096e+01","1.629775e+02"
"control","2.122093e+00","2.233267e+02"
"case","1.599072e+00","2.329396e+02"
"control","0.000000e+00","1.626864e+02"
"case","2.856862e+00","2.134454e+01"
"control","0.000000e+00","1.927583e+02"
"case","7.542741e-01","2.312112e+02"
"case","1.300664e+00","2.051624e+02"
"case","    0.000000","3.074807e+02"
"control","    0.000000","2.548474e+02"
"case","   94.368152","2.264925e+01"
"control","    0.000000","3.784367e+02"
"case","    3.847082","3.703029e+02"
"control","    1.415779","4.482641e+02"
"case","1.817646e+00","2.771855e+02"
"case","1.110059e+01","2.459767e+02"
"control","    0.00000","2.278432e+02"
"case","    2.098674","2.143643e+02"
"control","    0.000000","2.169815e+02"
"case","    0.000000","2.164771e+02"
"case","1.846062e+00","2.380632e+02"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.847280e+02"
"case","    0.000000","2.547723e+02"
"control","    2.687381","1.502307e+02"
"case","    6.717306","2.372872e+02"
"case","0.000000e+00","1.730603e+02"
"case","    3.359339","    216.7776"
"case","1.394901e+01","6.392423e+00"
"case","9.500108e-01","1.381219e+02"
"control","    0.000000","2.303868e+02"
"control","    0.000000","6.402636e+01"
"control","    0.000000","7.780854e+01"
"case","    2.349239","1.545217e+02"
"control","    4.081724","2.013728e+02"
"control","    0.000000","2.413192e+02"
"control","6.636769e+01","2.693420e+02"
"case","    2.183691","2.653641e+02"
"control","    2.623048","2.572435e+02"
"case","    1.380711","2.847480e+02"
"case","    0.000000","1.842333e+02"
"case","    0.000000","3.295695e+02"
"control","0.000000e+00","2.801207e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.395215e+02"
"control","0.000000e+00","2.748094e+02"
"case","    0.000000","2.131830e+02"
"case","8.339664e-01","2.146820e+02"
"control","    0.000000","2.765378e+02"
"case","    8.446444","2.606236e+02"
"control","    1.020009","8.917940e+00"
"case","    0.000000","2.483607e+02"
"case","    0.000000","2.945138e+02"
"case","    0.000000","2.860323e+02"
"case","9.809206e-01","2.649459e+02"
"case","    2.170539","2.355541e+02"
